review_id,status,name,code,review_type,target,issue,comparison,first_detected,last_detected,resolved_at,operator_memo,event_id
474170-데이터확인,미해결,루미르,474170,데이터 확인,처리오류,"종목 처리 중 오류로 건너뜀: HTTPSConnectionPool(host='apis.data.go.kr', port=443): Max retries exceeded with url: /1160100/GetStocIssuInfoService_V3/getLockUpRetuInfo_V3?serviceKey=<REDACTED>&pageNo=1&numOfRows=100&resultType=json&stckIssuCmpyNm=%EB%A3%A8%EB%AF%B8%EB%A5%B4 (Caused by ConnectTimeoutError(<HTTPSConnection(host='apis.data.go.kr', port=443) at 0x7f93062f8b90>, 'Connection to apis.data.go.kr timed out. (connect timeout=30)'))",,2026-08-04 00:27:37,2026-08-10 05:04:04,,다음 배치에서 자동 재시도됨,
465480-데이터확인,미해결,인스피언,465480,데이터 확인,처리오류,"종목 처리 중 오류로 건너뜀: HTTPSConnectionPool(host='apis.data.go.kr', port=443): Max retries exceeded with url: /1160100/GetStocIssuInfoService_V3/getLockUpRetuInfo_V3?serviceKey=<REDACTED>&pageNo=1&numOfRows=100&resultType=json&stckIssuCmpyNm=%EC%9D%B8%EC%8A%A4%ED%94%BC%EC%96%B8 (Caused by ConnectTimeoutError(<HTTPSConnection(host='apis.data.go.kr', port=443) at 0x7f9305b7ba40>, 'Connection to apis.data.go.kr timed out. (connect timeout=30)'))",,2026-08-04 00:27:07,2026-08-10 05:03:34,,다음 배치에서 자동 재시도됨,
209640-데이터확인,미해결,와이제이링크,209640,데이터 확인,처리오류,"종목 처리 중 오류로 건너뜀: HTTPSConnectionPool(host='apis.data.go.kr', port=443): Max retries exceeded with url: /1160100/GetStocIssuInfoService_V3/getLockUpRetuInfo_V3?serviceKey=<REDACTED>&pageNo=1&numOfRows=100&resultType=json&stckIssuCmpyNm=%EC%99%80%EC%9D%B4%EC%A0%9C%EC%9D%B4%EB%A7%81%ED%81%AC (Caused by ConnectTimeoutError(<HTTPSConnection(host='apis.data.go.kr', port=443) at 0x7f9306674590>, 'Connection to apis.data.go.kr timed out. (connect timeout=30)'))",,2026-07-10 15:39:34,2026-08-10 05:03:04,,다음 배치에서 자동 재시도됨,
308430-데이터확인,미해결,셀비온,308430,데이터 확인,처리오류,"종목 처리 중 오류로 건너뜀: HTTPSConnectionPool(host='apis.data.go.kr', port=443): Max retries exceeded with url: /1160100/GetStocIssuInfoService_V3/getLockUpRetuInfo_V3?serviceKey=<REDACTED>&pageNo=1&numOfRows=100&resultType=json&stckIssuCmpyNm=%EC%85%80%EB%B9%84%EC%98%A8 (Caused by ConnectTimeoutError(<HTTPSConnection(host='apis.data.go.kr', port=443) at 0x7f930682b500>, 'Connection to apis.data.go.kr timed out. (connect timeout=30)'))",,2026-08-04 00:26:06,2026-08-10 05:02:33,,다음 배치에서 자동 재시도됨,
381620-데이터확인,미해결,제닉스,381620,데이터 확인,처리오류,"종목 처리 중 오류로 건너뜀: HTTPSConnectionPool(host='apis.data.go.kr', port=443): Max retries exceeded with url: /1160100/GetStocIssuInfoService_V3/getLockUpRetuInfo_V3?serviceKey=<REDACTED>&pageNo=1&numOfRows=100&resultType=json&stckIssuCmpyNm=%EC%A0%9C%EB%8B%89%EC%8A%A4 (Caused by ConnectTimeoutError(<HTTPSConnection(host='apis.data.go.kr', port=443) at 0x7f930682aff0>, 'Connection to apis.data.go.kr timed out. (connect timeout=30)'))",,2026-07-10 20:28:23,2026-08-10 05:02:03,,candidate_tables=0,
464500-데이터확인,미해결,아이언디바이스,464500,데이터 확인,처리오류,"종목 처리 중 오류로 건너뜀: HTTPSConnectionPool(host='apis.data.go.kr', port=443): Max retries exceeded with url: /1160100/GetStocIssuInfoService_V3/getLockUpRetuInfo_V3?serviceKey=<REDACTED>&pageNo=1&numOfRows=100&resultType=json&stckIssuCmpyNm=%EC%95%84%EC%9D%B4%EC%96%B8%EB%94%94%EB%B0%94%EC%9D%B4%EC%8A%A4 (Caused by ConnectTimeoutError(<HTTPSConnection(host='apis.data.go.kr', port=443) at 0x7f930682a420>, 'Connection to apis.data.go.kr timed out. (connect timeout=30)'))",,2026-07-10 20:28:26,2026-08-10 05:01:33,,candidate_tables=0,
461300-데이터확인,미해결,아이스크림미디어,461300,데이터 확인,처리오류,"종목 처리 중 오류로 건너뜀: HTTPSConnectionPool(host='apis.data.go.kr', port=443): Max retries exceeded with url: /1160100/GetStocIssuInfoService_V3/getLockUpRetuInfo_V3?serviceKey=<REDACTED>&pageNo=1&numOfRows=100&resultType=json&stckIssuCmpyNm=%EC%95%84%EC%9D%B4%EC%8A%A4%ED%81%AC%EB%A6%BC%EB%AF%B8%EB%94%94%EC%96%B4 (Caused by ConnectTimeoutError(<HTTPSConnection(host='apis.data.go.kr', port=443) at 0x7f9306674320>, 'Connection to apis.data.go.kr timed out. (connect timeout=30)'))",,2026-07-10 20:28:29,2026-08-10 05:01:02,,candidate_tables=0,
456070-데이터확인,미해결,이엔셀,456070,데이터 확인,처리오류,"종목 처리 중 오류로 건너뜀: HTTPSConnectionPool(host='apis.data.go.kr', port=443): Max retries exceeded with url: /1160100/GetStocIssuInfoService_V3/getLockUpRetuInfo_V3?serviceKey=<REDACTED>&pageNo=1&numOfRows=100&resultType=json&stckIssuCmpyNm=%EC%9D%B4%EC%97%94%EC%85%80 (Caused by ConnectTimeoutError(<HTTPSConnection(host='apis.data.go.kr', port=443) at 0x7f9305ca4530>, 'Connection to apis.data.go.kr timed out. (connect timeout=30)'))",,2026-07-10 20:28:31,2026-08-10 05:00:32,,candidate_tables=0,
476080-데이터확인,미해결,M83,476080,데이터 확인,처리오류,"종목 처리 중 오류로 건너뜀: HTTPSConnectionPool(host='apis.data.go.kr', port=443): Max retries exceeded with url: /1160100/GetStocIssuInfoService_V3/getLockUpRetuInfo_V3?serviceKey=<REDACTED>&pageNo=1&numOfRows=100&resultType=json&stckIssuCmpyNm=M83 (Caused by ConnectTimeoutError(<HTTPSConnection(host='apis.data.go.kr', port=443) at 0x7f93062fb710>, 'Connection to apis.data.go.kr timed out. (connect timeout=30)'))",,2026-07-10 20:28:34,2026-08-10 05:00:02,,candidate_tables=0,
464280-데이터확인,미해결,티디에스팜,464280,데이터 확인,처리오류,"종목 처리 중 오류로 건너뜀: HTTPSConnectionPool(host='apis.data.go.kr', port=443): Max retries exceeded with url: /1160100/GetStocIssuInfoService_V3/getLockUpRetuInfo_V3?serviceKey=<REDACTED>&pageNo=1&numOfRows=100&resultType=json&stckIssuCmpyNm=%ED%8B%B0%EB%94%94%EC%97%90%EC%8A%A4%ED%8C%9C (Caused by ConnectTimeoutError(<HTTPSConnection(host='apis.data.go.kr', port=443) at 0x7f930682a120>, 'Connection to apis.data.go.kr timed out. (connect timeout=30)'))",,2026-07-10 20:28:37,2026-08-10 04:59:31,,candidate_tables=0,
431190-데이터확인,미해결,케이쓰리아이,431190,데이터 확인,처리오류,"종목 처리 중 오류로 건너뜀: HTTPSConnectionPool(host='apis.data.go.kr', port=443): Max retries exceeded with url: /1160100/GetStocIssuInfoService_V3/getLockUpRetuInfo_V3?serviceKey=<REDACTED>&pageNo=1&numOfRows=100&resultType=json&stckIssuCmpyNm=%EC%BC%80%EC%9D%B4%EC%93%B0%EB%A6%AC%EC%95%84%EC%9D%B4 (Caused by ConnectTimeoutError(<HTTPSConnection(host='apis.data.go.kr', port=443) at 0x7f930682aa80>, 'Connection to apis.data.go.kr timed out. (connect timeout=30)'))",,2026-07-10 20:28:43,2026-08-10 04:59:01,,candidate_tables=0,
389650-데이터확인,미해결,넥스트바이오메디컬,389650,데이터 확인,처리오류,"종목 처리 중 오류로 건너뜀: HTTPSConnectionPool(host='apis.data.go.kr', port=443): Max retries exceeded with url: /1160100/GetStocIssuInfoService_V3/getLockUpRetuInfo_V3?serviceKey=<REDACTED>&pageNo=1&numOfRows=100&resultType=json&stckIssuCmpyNm=%EB%84%A5%EC%8A%A4%ED%8A%B8%EB%B0%94%EC%9D%B4%EC%98%A4%EB%A9%94%EB%94%94%EC%BB%AC (Caused by ConnectTimeoutError(<HTTPSConnection(host='apis.data.go.kr', port=443) at 0x7f930682bad0>, 'Connection to apis.data.go.kr timed out. (connect timeout=30)'))",,2026-07-10 20:28:40,2026-08-10 04:58:30,,candidate_tables=0,
079900-데이터확인,미해결,전진건설로봇,079900,데이터 확인,처리오류,"종목 처리 중 오류로 건너뜀: HTTPSConnectionPool(host='apis.data.go.kr', port=443): Max retries exceeded with url: /1160100/GetStocIssuInfoService_V3/getLockUpRetuInfo_V3?serviceKey=<REDACTED>&pageNo=1&numOfRows=100&resultType=json&stckIssuCmpyNm=%EC%A0%84%EC%A7%84%EA%B1%B4%EC%84%A4%EB%A1%9C%EB%B4%87 (Caused by ConnectTimeoutError(<HTTPSConnection(host='apis.data.go.kr', port=443) at 0x7f93062fbfb0>, 'Connection to apis.data.go.kr timed out. (connect timeout=30)'))",,2026-07-10 20:25:53,2026-08-10 04:58:00,,candidate_tables=0,
088340-데이터확인,미해결,유라클,088340,데이터 확인,처리오류,"종목 처리 중 오류로 건너뜀: HTTPSConnectionPool(host='apis.data.go.kr', port=443): Max retries exceeded with url: /1160100/GetStocIssuInfoService_V3/getLockUpRetuInfo_V3?serviceKey=<REDACTED>&pageNo=1&numOfRows=100&resultType=json&stckIssuCmpyNm=%EC%9C%A0%EB%9D%BC%ED%81%B4 (Caused by ConnectTimeoutError(<HTTPSConnection(host='apis.data.go.kr', port=443) at 0x7f9305ca5820>, 'Connection to apis.data.go.kr timed out. (connect timeout=30)'))",,2026-07-10 20:28:45,2026-08-10 04:57:29,,candidate_tables=0,
199480-데이터확인,미해결,뱅크웨어글로벌,199480,데이터 확인,처리오류,"종목 처리 중 오류로 건너뜀: HTTPSConnectionPool(host='apis.data.go.kr', port=443): Max retries exceeded with url: /1160100/GetStocIssuInfoService_V3/getLockUpRetuInfo_V3?serviceKey=<REDACTED>&pageNo=1&numOfRows=100&resultType=json&stckIssuCmpyNm=%EB%B1%85%ED%81%AC%EC%9B%A8%EC%96%B4%EA%B8%80%EB%A1%9C%EB%B2%8C (Caused by ConnectTimeoutError(<HTTPSConnection(host='apis.data.go.kr', port=443) at 0x7f9306674320>, 'Connection to apis.data.go.kr timed out. (connect timeout=30)'))",,2026-07-10 20:28:47,2026-08-10 04:56:59,,candidate_tables=0,
460470-데이터확인,미해결,아이빔테크놀로지,460470,데이터 확인,처리오류,"종목 처리 중 오류로 건너뜀: HTTPSConnectionPool(host='apis.data.go.kr', port=443): Max retries exceeded with url: /1160100/GetStocIssuInfoService_V3/getLockUpRetuInfo_V3?serviceKey=<REDACTED>&pageNo=1&numOfRows=100&resultType=json&stckIssuCmpyNm=%EC%95%84%EC%9D%B4%EB%B9%94%ED%85%8C%ED%81%AC%EB%86%80%EB%A1%9C%EC%A7%80 (Caused by ConnectTimeoutError(<HTTPSConnection(host='apis.data.go.kr', port=443) at 0x7f930682b7d0>, 'Connection to apis.data.go.kr timed out. (connect timeout=30)'))",,2026-07-10 20:28:50,2026-08-10 04:56:29,,candidate_tables=0,
460940-데이터확인,미해결,피앤에스미캐닉스,460940,데이터 확인,처리오류,"종목 처리 중 오류로 건너뜀: HTTPSConnectionPool(host='apis.data.go.kr', port=443): Max retries exceeded with url: /1160100/GetStocIssuInfoService_V3/getLockUpRetuInfo_V3?serviceKey=<REDACTED>&pageNo=1&numOfRows=100&resultType=json&stckIssuCmpyNm=%ED%94%BC%EC%95%A4%EC%97%90%EC%8A%A4%EB%AF%B8%EC%BA%90%EB%8B%89%EC%8A%A4 (Caused by ConnectTimeoutError(<HTTPSConnection(host='apis.data.go.kr', port=443) at 0x7f9306674290>, 'Connection to apis.data.go.kr timed out. (connect timeout=30)'))",,2026-07-10 20:28:53,2026-08-10 04:55:59,,candidate_tables=0,
062040-데이터확인,미해결,산일전기,062040,데이터 확인,처리오류,"종목 처리 중 오류로 건너뜀: HTTPSConnectionPool(host='apis.data.go.kr', port=443): Max retries exceeded with url: /1160100/GetStocIssuInfoService_V3/getLockUpRetuInfo_V3?serviceKey=<REDACTED>&pageNo=1&numOfRows=100&resultType=json&stckIssuCmpyNm=%EC%82%B0%EC%9D%BC%EC%A0%84%EA%B8%B0 (Caused by ConnectTimeoutError(<HTTPSConnection(host='apis.data.go.kr', port=443) at 0x7f9306674980>, 'Connection to apis.data.go.kr timed out. (connect timeout=30)'))",,2026-07-10 20:25:54,2026-08-10 04:55:28,,candidate_tables=0,
373110-데이터확인,미해결,엑셀세라퓨틱스,373110,데이터 확인,처리오류,"종목 처리 중 오류로 건너뜀: HTTPSConnectionPool(host='apis.data.go.kr', port=443): Max retries exceeded with url: /1160100/GetStocIssuInfoService_V3/getLockUpRetuInfo_V3?serviceKey=<REDACTED>&pageNo=1&numOfRows=100&resultType=json&stckIssuCmpyNm=%EC%97%91%EC%85%80%EC%84%B8%EB%9D%BC%ED%93%A8%ED%8B%B1%EC%8A%A4 (Caused by ConnectTimeoutError(<HTTPSConnection(host='apis.data.go.kr', port=443) at 0x7f93060160c0>, 'Connection to apis.data.go.kr timed out. (connect timeout=30)'))",,2026-07-10 20:28:55,2026-08-10 04:54:58,,candidate_tables=0,
462870-데이터확인,미해결,시프트업,462870,데이터 확인,처리오류,"종목 처리 중 오류로 건너뜀: HTTPSConnectionPool(host='apis.data.go.kr', port=443): Max retries exceeded with url: /1160100/GetStocIssuInfoService_V3/getLockUpRetuInfo_V3?serviceKey=<REDACTED>&pageNo=1&numOfRows=100&resultType=json&stckIssuCmpyNm=%EC%8B%9C%ED%94%84%ED%8A%B8%EC%97%85 (Caused by ConnectTimeoutError(<HTTPSConnection(host='apis.data.go.kr', port=443) at 0x7f93168f3050>, 'Connection to apis.data.go.kr timed out. (connect timeout=30)'))",,2026-07-10 20:25:57,2026-08-10 04:50:06,,candidate_tables=0,
62040-데이터확인,미해결,62040,62040,데이터 확인,기존주주 · 6개월,수기입력 오류: KRX에서 종목코드를 찾지 못함 (코드/종목명 확인),예정일 2025-01-31 / 예정 22006600,2026-07-10 13:37:47,2026-08-10 03:54:42,,수기입력 탭 확인 필요,
373110-공모가파싱실패,미해결,엑셀세라퓨틱스,373110,공모가 파싱 실패,종목정보,DART 공모가 파싱 실패 — IPO종목 탭의 수동공모가 입력 필요,,2026-07-10 20:28:55,2026-07-10 21:42:12,,,
376270-공모가파싱실패,미해결,에이치이엠파마,376270,공모가 파싱 실패,종목정보,DART 공모가 파싱 실패 — IPO종목 탭의 수동공모가 입력 필요,,2026-07-10 20:28:07,2026-07-10 21:41:43,,,
475460-공모가파싱실패,미해결,미트박스,475460,공모가 파싱 실패,종목정보,DART 공모가 파싱 실패 — IPO종목 탭의 수동공모가 입력 필요,,2026-07-10 20:27:48,2026-07-10 21:41:18,,,
450950-공모가파싱실패,미해결,아스테라시스,450950,공모가 파싱 실패,종목정보,DART 공모가 파싱 실패 — IPO종목 탭의 수동공모가 입력 필요,,2026-07-10 20:27:45,2026-07-10 21:41:15,,,
424870-공모가파싱실패,미해결,이뮨온시아,424870,공모가 파싱 실패,종목정보,DART 공모가 파싱 실패 — IPO종목 탭의 수동공모가 입력 필요,,2026-07-10 20:27:18,2026-07-10 21:40:32,,,
484870-공모가파싱실패,미해결,엠앤씨솔루션,484870,공모가 파싱 실패,종목정보,DART 공모가 파싱 실패 — IPO종목 탭의 수동공모가 입력 필요,,2026-07-10 20:25:50,2026-07-10 21:39:09,,,
0017J0-데이터확인,미해결,세미티에스,0017J0,데이터 확인,구주·보호예수,상장 후 유통가능 주식수 현황 표 미발견,,2026-07-09 17:40:44,2026-07-09 17:40:44,,candidate_tables=0,
0017J0-DART파싱확인,미해결,세미티에스,0017J0,DART 파싱 확인,IPO기관,운영자 IPO 선택 종목의 IPO기관 락업 파싱 결과 없음,,2026-07-09 17:40:44,2026-07-09 17:40:44,,,
289930-공모가파싱실패,해결,웨이비스,289930,공모가 파싱 실패,종목정보,DART 공모가 파싱 실패 — IPO종목 탭의 수동공모가 입력 필요,,2026-07-10 20:28:11,2026-07-10 21:41:46,2026-07-10 13:37:47,,
475660-공모가파싱실패,해결,에스켐,475660,공모가 파싱 실패,종목정보,DART 공모가 파싱 실패 — IPO종목 탭의 수동공모가 입력 필요,,2026-07-10 20:27:58,2026-07-10 21:41:34,2026-07-10 13:37:47,,
373160-공모가파싱실패,해결,데이원컴퍼니,373160,공모가 파싱 실패,종목정보,DART 공모가 파싱 실패 — IPO종목 탭의 수동공모가 입력 필요,,2026-07-10 20:27:42,2026-07-10 21:41:12,2026-07-10 13:37:47,,
460940-공모가파싱실패,해결,피앤에스미캐닉스,460940,공모가 파싱 실패,종목정보,DART 공모가 파싱 실패 — IPO종목 탭의 수동공모가 입력 필요,,2026-07-10 20:28:53,2026-07-10 21:33:33,2026-07-10 21:42:12,,
199480-공모가파싱실패,해결,뱅크웨어글로벌,199480,공모가 파싱 실패,종목정보,DART 공모가 파싱 실패 — IPO종목 탭의 수동공모가 입력 필요,,2026-07-10 20:28:47,2026-07-10 21:33:31,2026-07-10 21:42:12,,
088340-공모가파싱실패,해결,유라클,088340,공모가 파싱 실패,종목정보,DART 공모가 파싱 실패 — IPO종목 탭의 수동공모가 입력 필요,,2026-07-10 20:28:45,2026-07-10 21:33:28,2026-07-10 21:42:12,,
431190-공모가파싱실패,해결,케이쓰리아이,431190,공모가 파싱 실패,종목정보,DART 공모가 파싱 실패 — IPO종목 탭의 수동공모가 입력 필요,,2026-07-10 20:28:43,2026-07-10 21:33:26,2026-07-10 21:42:12,,
464500-공모가파싱실패,해결,아이언디바이스,464500,공모가 파싱 실패,종목정보,DART 공모가 파싱 실패 — IPO종목 탭의 수동공모가 입력 필요,,2026-07-10 20:28:26,2026-07-10 21:33:20,2026-07-10 21:42:12,,
308430-공모가파싱실패,해결,셀비온,308430,공모가 파싱 실패,종목정보,DART 공모가 파싱 실패 — IPO종목 탭의 수동공모가 입력 필요,,2026-07-10 20:28:21,2026-07-10 21:33:16,2026-07-10 21:42:12,,
473980-공모가파싱실패,해결,노머스,473980,공모가 파싱 실패,종목정보,DART 공모가 파싱 실패 — IPO종목 탭의 수동공모가 입력 필요,,2026-07-10 20:28:03,2026-07-10 21:32:56,2026-07-10 21:42:12,,
464580-공모가파싱실패,해결,닷밀,464580,공모가 파싱 실패,종목정보,DART 공모가 파싱 실패 — IPO종목 탭의 수동공모가 입력 필요,,2026-07-10 20:28:01,2026-07-10 21:32:54,2026-07-10 21:42:12,,
459100-공모가파싱실패,해결,위츠,459100,공모가 파싱 실패,종목정보,DART 공모가 파싱 실패 — IPO종목 탭의 수동공모가 입력 필요,,2026-07-10 20:27:54,2026-07-10 21:32:47,2026-07-10 21:42:12,,
463480-공모가파싱실패,해결,모티브링크,463480,공모가 파싱 실패,종목정보,DART 공모가 파싱 실패 — IPO종목 탭의 수동공모가 입력 필요,,2026-07-10 20:27:35,2026-07-10 21:32:26,2026-07-10 21:42:12,,
479960-공모가파싱실패,해결,위너스,479960,공모가 파싱 실패,종목정보,DART 공모가 파싱 실패 — IPO종목 탭의 수동공모가 입력 필요,,2026-07-10 20:27:33,2026-07-10 21:32:23,2026-07-10 21:42:12,,
098070-공모가파싱실패,해결,한텍,098070,공모가 파싱 실패,종목정보,DART 공모가 파싱 실패 — IPO종목 탭의 수동공모가 입력 필요,,2026-07-10 20:27:28,2026-07-10 21:32:17,2026-07-10 21:42:12,,
444530-공모가파싱실패,해결,심플랫폼,444530,공모가 파싱 실패,종목정보,DART 공모가 파싱 실패 — IPO종목 탭의 수동공모가 입력 필요,,2026-07-10 20:27:28,2026-07-10 21:32:14,2026-07-10 21:42:12,,
481070-공모가파싱실패,해결,에이유브랜즈,481070,공모가 파싱 실패,종목정보,DART 공모가 파싱 실패 — IPO종목 탭의 수동공모가 입력 필요,,2026-07-10 20:27:25,2026-07-10 21:32:12,2026-07-10 21:42:12,,
376900-공모가파싱실패,해결,로킷헬스케어,376900,공모가 파싱 실패,종목정보,DART 공모가 파싱 실패 — IPO종목 탭의 수동공모가 입력 필요,,2026-07-10 20:27:20,2026-07-10 21:32:05,2026-07-10 21:42:12,,
287840-공모가파싱실패,해결,인투셀,287840,공모가 파싱 실패,종목정보,DART 공모가 파싱 실패 — IPO종목 탭의 수동공모가 입력 필요,,2026-07-10 20:27:14,2026-07-10 21:31:59,2026-07-10 21:42:12,,
234030-공모가파싱실패,해결,싸이닉솔루션,234030,공모가 파싱 실패,종목정보,DART 공모가 파싱 실패 — IPO종목 탭의 수동공모가 입력 필요,,2026-07-10 20:27:11,2026-07-10 21:31:54,2026-07-10 21:42:12,,
331740-공모가파싱실패,해결,아우토크립트,331740,공모가 파싱 실패,종목정보,DART 공모가 파싱 실패 — IPO종목 탭의 수동공모가 입력 필요,,2026-07-10 20:27:08,2026-07-10 21:31:51,2026-07-10 21:42:12,,
484120-공모가파싱실패,해결,도우인시스,484120,공모가 파싱 실패,종목정보,DART 공모가 파싱 실패 — IPO종목 탭의 수동공모가 입력 필요,,2026-07-10 20:27:06,2026-07-10 21:31:48,2026-07-10 21:42:12,,
380550-공모가파싱실패,해결,뉴로핏,380550,공모가 파싱 실패,종목정보,DART 공모가 파싱 실패 — IPO종목 탭의 수동공모가 입력 필요,,2026-07-10 20:27:04,2026-07-10 21:31:46,2026-07-10 21:42:12,,
456160-공모가파싱실패,해결,지투지바이오,456160,공모가 파싱 실패,종목정보,DART 공모가 파싱 실패 — IPO종목 탭의 수동공모가 입력 필요,,2026-07-10 20:26:57,2026-07-10 21:31:42,2026-07-10 21:42:12,,
0008Z0-공모가파싱실패,해결,에스엔시스,0008Z0,공모가 파싱 실패,종목정보,DART 공모가 파싱 실패 — IPO종목 탭의 수동공모가 입력 필요,,2026-07-10 20:26:53,2026-07-10 21:31:39,2026-07-10 21:42:12,,
125490-공모가파싱실패,해결,한라캐스트,125490,공모가 파싱 실패,종목정보,DART 공모가 파싱 실패 — IPO종목 탭의 수동공모가 입력 필요,,2026-07-10 20:26:51,2026-07-10 21:31:36,2026-07-10 21:42:12,,
488280-공모가파싱실패,해결,에스투더블유,488280,공모가 파싱 실패,종목정보,DART 공모가 파싱 실패 — IPO종목 탭의 수동공모가 입력 필요,,2026-07-10 20:26:45,2026-07-10 21:31:29,2026-07-10 21:42:12,,
469610-공모가파싱실패,해결,이노테크,469610,공모가 파싱 실패,종목정보,DART 공모가 파싱 실패 — IPO종목 탭의 수동공모가 입력 필요,,2026-07-10 20:26:42,2026-07-10 21:31:26,2026-07-10 21:42:12,,
0013V0-공모가파싱실패,해결,삼진식품,0013V0,공모가 파싱 실패,종목정보,DART 공모가 파싱 실패 — IPO종목 탭의 수동공모가 입력 필요,,2026-07-10 20:26:23,2026-07-10 21:31:17,2026-07-10 21:42:12,,
079900-공모가파싱실패,해결,전진건설로봇,079900,공모가 파싱 실패,종목정보,DART 공모가 파싱 실패 — IPO종목 탭의 수동공모가 입력 필요,,2026-07-10 20:25:53,2026-07-10 21:30:56,2026-07-10 21:42:12,,
461300-공모가파싱실패,해결,아이스크림미디어,461300,공모가 파싱 실패,종목정보,DART 공모가 파싱 실패 — IPO종목 탭의 수동공모가 입력 필요,,2026-07-10 20:28:29,2026-07-10 21:12:01,2026-07-10 21:33:36,,
466100-공모가파싱실패,해결,클로봇,466100,공모가 파싱 실패,종목정보,DART 공모가 파싱 실패 — IPO종목 탭의 수동공모가 입력 필요,,2026-07-10 20:28:11,2026-07-10 21:11:46,2026-07-10 21:33:36,,
476060-공모가파싱실패,해결,온코닉테라퓨틱스,476060,공모가 파싱 실패,종목정보,DART 공모가 파싱 실패 — IPO종목 탭의 수동공모가 입력 필요,,2026-07-10 20:27:51,2026-07-10 21:11:20,2026-07-10 21:33:36,,
393970-공모가파싱실패,해결,대진첨단소재,393970,공모가 파싱 실패,종목정보,DART 공모가 파싱 실패 — IPO종목 탭의 수동공모가 입력 필요,,2026-07-10 20:27:30,2026-07-10 21:10:42,2026-07-10 21:33:36,,
459510-공모가파싱실패,해결,나우로보틱스,459510,공모가 파싱 실패,종목정보,DART 공모가 파싱 실패 — IPO종목 탭의 수동공모가 입력 필요,,2026-07-10 20:27:22,2026-07-10 21:10:30,2026-07-10 21:33:36,,
462870-공모가파싱실패,해결,시프트업,462870,공모가 파싱 실패,종목정보,DART 공모가 파싱 실패 — IPO종목 탭의 수동공모가 입력 필요,,2026-07-10 20:25:57,2026-07-10 21:09:08,2026-07-10 21:33:36,,
062040-공모가파싱실패,해결,산일전기,062040,공모가 파싱 실패,종목정보,DART 공모가 파싱 실패 — IPO종목 탭의 수동공모가 입력 필요,,2026-07-10 20:25:54,2026-07-10 21:09:05,2026-07-10 21:33:36,,
483650-공모가파싱실패,해결,달바글로벌,483650,공모가 파싱 실패,종목정보,DART 공모가 파싱 실패 — IPO종목 탭의 수동공모가 입력 필요,,2026-07-10 20:25:42,2026-07-10 21:08:57,2026-07-10 21:33:36,,
318060-공모가파싱실패,해결,그래피,318060,공모가 파싱 실패,종목정보,DART 공모가 파싱 실패 — IPO종목 탭의 수동공모가 입력 필요,,2026-07-10 20:26:48,2026-07-10 20:26:48,2026-07-10 21:12:20,,
064400-공모가파싱실패,해결,LG씨엔에스,064400,공모가 파싱 실패,종목정보,DART 공모가 파싱 실패 — IPO종목 탭의 수동공모가 입력 필요,,2026-07-10 20:25:47,2026-07-10 20:25:47,2026-07-10 21:42:12,,
